DateTime,Open,High,Low,Close
04/21/2025 09:00:00,5364.50,5372.00,5329.50,5330.00
04/21/2025 10:00:00,5330.00,5330.00,5297.50,5299.50
04/21/2025 11:00:00,5299.50,5304.50,5261.25,5264.00
04/21/2025 12:00:00,5263.75,5286.00,5263.00,5265.75
04/21/2025 13:00:00,5265.75,5270.75,5240.00,5242.25
04/21/2025 14:00:00,5242.50,5259.25,5236.50,5240.75
04/21/2025 15:00:00,5240.50,5302.75,5239.75,5293.25
04/21/2025 16:00:00,5293.25,5295.25,5284.00,5293.50
04/21/2025 18:00:00,5292.50,5298.25,5281.25,5289.50
04/21/2025 19:00:00,5289.50,5315.25,5289.00,5315.00
04/21/2025 20:00:00,5315.00,5318.50,5310.25,5315.25
04/21/2025 21:00:00,5315.50,5333.50,5313.75,5323.75
04/21/2025 22:00:00,5323.75,5328.25,5320.00,5324.25
04/21/2025 23:00:00,5324.00,5325.50,5307.50,5313.50
04/22/2025 00:00:00,5313.25,5315.75,5310.50,5313.50
04/22/2025 01:00:00,5313.50,5320.50,5310.50,5316.50
04/22/2025 02:00:00,5316.25,5360.75,5312.75,5357.75
04/22/2025 03:00:00,5357.75,5364.00,5338.50,5340.25
04/22/2025 04:00:00,5340.25,5349.50,5334.00,5346.00
04/22/2025 05:00:00,5346.25,5348.75,5337.00,5343.00
04/22/2025 06:00:00,5342.75,5348.00,5338.00,5341.75
04/22/2025 07:00:00,5342.00,5343.75,5326.25,5329.75
04/22/2025 08:00:00,5329.50,5348.50,5327.75,5347.75
04/22/2025 09:00:00,5347.75,5377.25,5345.50,5373.50
04/22/2025 10:00:00,5373.50,5404.00,5371.75,5401.50
04/22/2025 11:00:00,5401.50,5420.50,5392.50,5416.75
04/22/2025 12:00:00,5417.00,5448.75,5416.75,5430.50
04/22/2025 13:00:00,5430.75,5442.25,5372.00,5372.50
04/22/2025 14:00:00,5372.75,5428.00,5371.50,5422.50
04/22/2025 15:00:00,5422.50,5430.25,5397.00,5423.75
04/22/2025 16:00:00,5424.00,5439.25,5421.25,5424.50
04/22/2025 18:00:00,5484.50,5527.25,5484.50,5526.00
04/22/2025 19:00:00,5526.25,5533.50,5513.75,5522.00
04/22/2025 20:00:00,5522.25,5524.50,5497.75,5507.00
04/22/2025 21:00:00,5506.50,5512.75,5487.50,5492.00
04/22/2025 22:00:00,5492.00,5508.00,5488.00,5502.25
04/22/2025 23:00:00,5502.25,5505.00,5496.25,5504.25
04/23/2025 00:00:00,5504.25,5511.25,5503.75,5508.25
04/23/2025 01:00:00,5507.75,5515.00,5497.50,5511.25
04/23/2025 02:00:00,5511.50,5518.75,5507.50,5509.25
04/23/2025 03:00:00,5509.50,5524.50,5502.00,5523.75
04/23/2025 04:00:00,5523.50,5543.75,5520.50,5535.00
04/23/2025 05:00:00,5535.00,5540.75,5528.00,5537.00
04/23/2025 06:00:00,5537.00,5560.50,5534.50,5557.00
04/23/2025 07:00:00,5556.75,5563.50,5541.25,5541.25
04/23/2025 08:00:00,5541.50,5566.25,5540.00,5565.00
04/23/2025 09:00:00,5565.00,5606.25,5545.50,5591.75
04/23/2025 10:00:00,5591.75,5609.50,5563.00,5582.25
04/23/2025 11:00:00,5582.25,5592.75,5510.75,5530.25
04/23/2025 12:00:00,5530.00,5542.00,5495.00,5537.50
04/23/2025 13:00:00,5537.25,5551.00,5517.00,5539.25
04/23/2025 14:00:00,5539.25,5544.75,5512.75,5518.75
04/23/2025 15:00:00,5518.75,5526.75,5493.25,5507.75
04/23/2025 16:00:00,5507.75,5543.75,5506.00,5520.00
04/23/2025 18:00:00,5517.50,5524.25,5498.00,5516.00
04/23/2025 19:00:00,5515.75,5526.00,5513.50,5521.50
04/23/2025 20:00:00,5521.25,5530.75,5517.50,5520.50
04/23/2025 21:00:00,5521.00,5523.50,5507.00,5507.50
04/23/2025 22:00:00,5507.50,5514.25,5500.50,5501.50
04/23/2025 23:00:00,5501.25,5504.00,5497.25,5502.50
04/24/2025 00:00:00,5502.50,5506.00,5492.25,5504.00
04/24/2025 01:00:00,5504.25,5509.00,5481.50,5490.75
04/24/2025 02:00:00,5490.75,5507.75,5488.00,5499.50
04/24/2025 03:00:00,5499.50,5502.50,5477.00,5483.75
04/24/2025 04:00:00,5483.50,5490.00,5465.00,5474.25
04/24/2025 05:00:00,5474.50,5488.75,5474.25,5486.25
04/24/2025 06:00:00,5486.50,5519.25,5484.75,5514.00
04/24/2025 07:00:00,5514.00,5514.75,5488.50,5497.00
04/24/2025 08:00:00,5497.00,5517.75,5496.25,5514.50
04/24/2025 09:00:00,5514.25,5551.00,5508.00,5549.00
04/24/2025 10:00:00,5549.00,5588.25,5544.50,5579.50
04/24/2025 11:00:00,5579.75,5594.25,5573.25,5582.75
04/24/2025 12:00:00,5583.00,5614.00,5577.50,5609.50
04/24/2025 13:00:00,5609.75,5611.50,5595.50,5608.50
04/24/2025 14:00:00,5608.50,5624.25,5604.75,5616.25
04/24/2025 15:00:00,5616.00,5629.25,5598.00,5620.25
04/24/2025 16:00:00,5620.00,5653.00,5618.75,5629.00
04/24/2025 18:00:00,5637.50,5644.75,5627.00,5639.50
04/24/2025 19:00:00,5639.75,5644.25,5635.25,5637.50
04/24/2025 20:00:00,5637.75,5652.25,5633.50,5650.25
04/24/2025 21:00:00,5649.75,5651.50,5636.50,5639.50
04/24/2025 22:00:00,5639.25,5641.50,5629.75,5633.50
04/24/2025 23:00:00,5633.50,5651.50,5630.00,5649.75
04/25/2025 00:00:00,5650.00,5662.75,5640.00,5642.75
04/25/2025 01:00:00,5642.75,5648.25,5640.50,5644.50
04/25/2025 02:00:00,5644.50,5658.75,5642.00,5657.25
04/25/2025 03:00:00,5657.00,5658.75,5632.25,5646.00
04/25/2025 04:00:00,5646.00,5654.50,5636.75,5642.25
04/25/2025 05:00:00,5641.75,5643.75,5629.00,5640.50
04/25/2025 06:00:00,5640.75,5646.50,5596.25,5598.25
04/25/2025 07:00:00,5598.50,5621.00,5597.75,5608.00
04/25/2025 08:00:00,5607.75,5617.75,5602.25,5605.75
04/25/2025 09:00:00,5605.50,5634.50,5598.50,5601.75
04/25/2025 10:00:00,5601.50,5632.75,5589.50,5618.00
04/25/2025 11:00:00,5617.50,5628.00,5609.50,5623.75
04/25/2025 12:00:00,5623.75,5645.25,5622.50,5644.00
04/25/2025 13:00:00,5644.25,5664.00,5620.50,5632.75
04/25/2025 14:00:00,5632.50,5661.25,5628.50,5652.00
04/25/2025 15:00:00,5651.75,5662.25,5641.00,5658.25
04/25/2025 16:00:00,5658.00,5672.75,5655.00,5662.25
04/27/2025 10:00:00,5662.25,5662.25,5662.25,5662.25
04/27/2025 12:00:00,5662.25,5662.25,5662.25,5662.25
04/27/2025 18:00:00,5653.25,5657.25,5641.50,5643.00
04/27/2025 19:00:00,5642.75,5644.25,5636.25,5640.25
04/27/2025 20:00:00,5640.25,5643.25,5628.75,5631.25
04/27/2025 21:00:00,5631.00,5635.75,5626.25,5633.75
04/27/2025 22:00:00,5633.50,5638.75,5629.00,5631.75
04/27/2025 23:00:00,5632.00,5633.25,5624.75,5628.00
04/28/2025 00:00:00,5627.75,5632.75,5627.75,5630.00
04/28/2025 01:00:00,5630.50,5632.50,5626.00,5629.00
04/28/2025 02:00:00,5629.00,5648.25,5629.00,5647.75
04/28/2025 03:00:00,5648.00,5653.50,5640.25,5641.00
04/28/2025 04:00:00,5641.00,5650.50,5636.75,5649.50
04/28/2025 05:00:00,5649.75,5658.75,5645.75,5653.00
04/28/2025 06:00:00,5653.00,5654.00,5640.00,5642.25
04/28/2025 07:00:00,5642.00,5657.25,5639.50,5653.25
04/28/2025 08:00:00,5653.25,5664.50,5642.75,5661.50
04/28/2025 09:00:00,5661.75,5688.25,5653.50,5654.75
04/28/2025 10:00:00,5655.00,5673.75,5649.00,5657.75
04/28/2025 11:00:00,5657.50,5663.25,5622.50,5627.50
04/28/2025 12:00:00,5627.00,5629.00,5609.25,5616.75
04/28/2025 13:00:00,5616.75,5631.00,5602.25,5629.25
04/28/2025 14:00:00,5629.50,5642.75,5625.75,5639.75
04/28/2025 15:00:00,5639.75,5675.25,5638.50,5661.50
04/28/2025 16:00:00,5661.25,5662.75,5652.75,5654.75
04/28/2025 18:00:00,5653.50,5655.75,5646.75,5653.00
04/28/2025 19:00:00,5653.00,5665.00,5651.50,5664.75
04/28/2025 20:00:00,5664.50,5669.75,5656.00,5668.25
04/28/2025 21:00:00,5667.50,5678.00,5665.50,5677.00
04/28/2025 22:00:00,5677.00,5683.25,5668.00,5670.25
04/28/2025 23:00:00,5670.25,5674.50,5668.50,5672.00
04/29/2025 00:00:00,5672.00,5677.00,5664.75,5666.75
04/29/2025 01:00:00,5666.75,5671.25,5662.25,5663.25
04/29/2025 02:00:00,5663.50,5671.25,5661.75,5665.25
04/29/2025 03:00:00,5665.50,5683.25,5662.75,5680.00
04/29/2025 04:00:00,5680.00,5680.50,5665.25,5675.75
04/29/2025 05:00:00,5676.00,5677.25,5668.25,5673.25
04/29/2025 06:00:00,5673.00,5677.00,5642.75,5657.25
04/29/2025 07:00:00,5657.00,5666.50,5656.50,5660.75
04/29/2025 08:00:00,5660.75,5667.75,5644.25,5646.25
04/29/2025 09:00:00,5646.25,5669.25,5630.50,5658.50
04/29/2025 10:00:00,5658.75,5682.75,5645.50,5681.75
04/29/2025 11:00:00,5682.00,5685.00,5660.50,5669.25
04/29/2025 12:00:00,5669.25,5686.75,5656.75,5662.00
04/29/2025 13:00:00,5662.50,5703.50,5659.00,5699.75
04/29/2025 14:00:00,5700.00,5707.00,5693.00,5695.75
04/29/2025 15:00:00,5696.00,5706.50,5690.00,5692.75
04/29/2025 16:00:00,5692.75,5700.00,5686.00,5691.75
04/29/2025 18:00:00,5689.75,5692.50,5680.75,5681.75
04/29/2025 19:00:00,5681.75,5683.75,5677.50,5681.00
04/29/2025 20:00:00,5680.75,5685.50,5669.25,5672.00
04/29/2025 21:00:00,5671.75,5675.25,5665.75,5668.25
04/29/2025 22:00:00,5668.00,5670.75,5664.25,5664.75
04/29/2025 23:00:00,5664.75,5667.50,5658.00,5666.75
04/30/2025 00:00:00,5666.50,5671.00,5664.25,5668.75
04/30/2025 01:00:00,5668.50,5672.00,5664.25,5671.50
04/30/2025 02:00:00,5671.25,5681.00,5670.50,5680.25
04/30/2025 03:00:00,5680.25,5686.25,5679.50,5684.50
04/30/2025 04:00:00,5684.00,5691.75,5677.75,5680.50
04/30/2025 05:00:00,5680.50,5690.50,5680.00,5686.00
04/30/2025 06:00:00,5685.75,5686.50,5673.50,5682.50
04/30/2025 07:00:00,5682.50,5689.50,5672.25,5675.00
04/30/2025 08:00:00,5674.75,5677.00,5611.75,5621.25
04/30/2025 09:00:00,5621.00,5626.75,5564.75,5568.00
04/30/2025 10:00:00,5569.25,5625.25,5566.00,5620.00
04/30/2025 11:00:00,5620.00,5649.50,5618.75,5645.50
04/30/2025 12:00:00,5645.25,5653.50,5624.50,5646.25
04/30/2025 13:00:00,5646.50,5662.50,5621.50,5655.75
04/30/2025 14:00:00,5655.50,5682.00,5641.50,5647.00
04/30/2025 15:00:00,5646.75,5716.00,5644.50,5694.00
04/30/2025 16:00:00,5693.50,5738.25,5681.25,5728.00
04/30/2025 18:00:00,5727.50,5749.00,5723.75,5739.75
04/30/2025 19:00:00,5739.75,5745.75,5733.50,5744.00
04/30/2025 20:00:00,5744.00,5753.50,5743.00,5750.00
04/30/2025 21:00:00,5750.25,5752.75,5745.75,5750.50
04/30/2025 22:00:00,5750.75,5756.00,5744.75,5745.75
04/30/2025 23:00:00,5745.75,5757.50,5743.50,5757.00
05/01/2025 00:00:00,5757.00,5758.50,5751.50,5753.75
05/01/2025 01:00:00,5753.50,5763.25,5749.75,5750.75
05/01/2025 02:00:00,5751.00,5757.50,5748.75,5749.00
05/01/2025 03:00:00,5749.25,5759.50,5744.50,5754.25
05/01/2025 04:00:00,5754.00,5762.00,5747.00,5761.00
05/01/2025 05:00:00,5761.25,5771.50,5759.75,5769.75
05/01/2025 06:00:00,5770.00,5772.00,5757.25,5761.75
05/01/2025 07:00:00,5761.75,5768.50,5755.00,5764.25
05/01/2025 08:00:00,5764.00,5769.00,5745.50,5749.00
05/01/2025 09:00:00,5749.00,5764.25,5736.25,5738.00
05/01/2025 10:00:00,5739.50,5785.00,5738.50,5784.50
05/01/2025 11:00:00,5784.50,5791.75,5747.25,5754.50
05/01/2025 12:00:00,5754.50,5763.50,5741.00,5747.00
05/01/2025 13:00:00,5747.00,5770.00,5746.50,5756.25
05/01/2025 14:00:00,5756.25,5778.00,5754.75,5768.00
05/01/2025 15:00:00,5768.00,5775.25,5728.25,5734.50
05/01/2025 16:00:00,5734.50,5748.00,5711.00,5720.50
05/01/2025 18:00:00,5717.50,5722.50,5710.25,5719.50
05/01/2025 19:00:00,5719.25,5728.25,5717.25,5721.25
05/01/2025 20:00:00,5721.50,5772.75,5714.75,5768.00
05/01/2025 21:00:00,5767.75,5782.25,5763.50,5771.50
05/01/2025 22:00:00,5771.50,5779.00,5764.75,5776.25
05/01/2025 23:00:00,5776.50,5780.50,5775.50,5777.00
05/02/2025 00:00:00,5777.25,5784.50,5771.50,5777.75
05/02/2025 01:00:00,5777.50,5778.75,5766.25,5768.50
05/02/2025 02:00:00,5768.50,5768.50,5756.00,5763.75
05/02/2025 03:00:00,5763.75,5771.75,5757.25,5757.75
05/02/2025 04:00:00,5757.75,5766.50,5745.00,5745.25
05/02/2025 05:00:00,5745.25,5761.00,5743.00,5756.25
05/02/2025 06:00:00,5756.25,5762.75,5753.75,5758.25
05/02/2025 07:00:00,5758.00,5763.00,5749.75,5753.00
05/02/2025 08:00:00,5752.50,5802.00,5750.75,5799.75
05/02/2025 09:00:00,5800.25,5808.75,5772.50,5785.00
05/02/2025 10:00:00,5785.50,5813.00,5781.75,5808.00
05/02/2025 11:00:00,5808.00,5816.25,5794.25,5812.50
05/02/2025 12:00:00,5812.25,5831.00,5811.50,5825.00
05/02/2025 13:00:00,5825.25,5828.25,5813.25,5822.50
05/02/2025 14:00:00,5822.75,5834.00,5814.50,5821.00
05/02/2025 15:00:00,5821.00,5829.00,5809.50,5815.25
05/02/2025 16:00:00,5815.25,5824.25,5814.25,5820.25
05/03/2025 09:00:00,5820.25,5820.25,5820.25,5820.25
05/04/2025 18:00:00,5814.75,5816.50,5795.00,5796.50
05/04/2025 19:00:00,5796.50,5799.25,5780.50,5787.75
05/04/2025 20:00:00,5787.75,5792.75,5785.25,5790.50
05/04/2025 21:00:00,5790.25,5790.50,5769.75,5771.25
05/04/2025 22:00:00,5771.25,5779.50,5770.00,5777.25
05/04/2025 23:00:00,5777.00,5782.75,5772.25,5779.50
05/05/2025 00:00:00,5779.25,5779.75,5771.75,5773.50
05/05/2025 01:00:00,5773.75,5782.75,5773.50,5780.00
05/05/2025 02:00:00,5780.00,5789.75,5779.75,5782.00
05/05/2025 03:00:00,5782.25,5782.50,5775.50,5780.25
05/05/2025 04:00:00,5780.50,5785.25,5764.75,5769.00
05/05/2025 05:00:00,5769.00,5778.25,5765.00,5773.75
05/05/2025 06:00:00,5773.75,5777.00,5769.25,5775.25
05/05/2025 07:00:00,5775.50,5776.75,5765.75,5770.00
05/05/2025 08:00:00,5770.00,5776.75,5767.25,5774.25
05/05/2025 09:00:00,5774.25,5781.50,5764.75,5778.50
05/05/2025 10:00:00,5778.50,5800.50,5772.00,5798.25
05/05/2025 11:00:00,5798.50,5801.75,5786.50,5798.75
05/05/2025 12:00:00,5798.50,5808.25,5796.25,5805.00
05/05/2025 13:00:00,5805.00,5809.50,5796.75,5805.25
05/05/2025 14:00:00,5805.25,5815.50,5804.00,5806.50
05/05/2025 15:00:00,5806.50,5807.50,5778.75,5783.50
05/05/2025 16:00:00,5783.50,5785.00,5774.75,5781.00
05/05/2025 17:00:00,5781.00,5781.00,5781.00,5781.00
05/05/2025 18:00:00,5776.50,5783.00,5773.00,5777.00
05/05/2025 19:00:00,5777.00,5780.75,5775.00,5776.00
05/05/2025 20:00:00,5776.00,5781.00,5770.75,5775.00
05/05/2025 21:00:00,5774.75,5777.25,5766.00,5768.50
05/05/2025 22:00:00,5768.50,5770.00,5762.75,5767.00
05/05/2025 23:00:00,5767.00,5772.75,5761.50,5772.50
05/06/2025 00:00:00,5772.50,5773.00,5764.75,5769.00
05/06/2025 01:00:00,5769.00,5769.25,5755.50,5758.50
05/06/2025 02:00:00,5758.25,5769.00,5756.75,5769.00
05/06/2025 03:00:00,5769.00,5770.25,5750.50,5751.25
05/06/2025 04:00:00,5751.00,5752.25,5735.00,5744.00
05/06/2025 05:00:00,5743.75,5745.00,5733.50,5743.00
05/06/2025 06:00:00,5743.00,5749.75,5739.00,5749.25
05/06/2025 07:00:00,5749.25,5752.25,5726.00,5735.00
05/06/2025 08:00:00,5735.00,5739.25,5728.75,5736.75
05/06/2025 09:00:00,5736.50,5743.75,5716.50,5720.75
05/06/2025 10:00:00,5721.00,5761.75,5717.75,5754.75
05/06/2025 11:00:00,5755.00,5767.25,5749.00,5751.00
05/06/2025 12:00:00,5750.50,5781.25,5738.25,5739.00
05/06/2025 13:00:00,5739.25,5753.25,5730.00,5731.25
05/06/2025 14:00:00,5731.25,5758.00,5731.25,5758.00
05/06/2025 15:00:00,5757.75,5761.25,5733.50,5735.00
05/06/2025 16:00:00,5735.00,5737.50,5714.50,5725.00
05/06/2025 18:00:00,5719.00,5800.25,5717.75,5782.00
05/06/2025 19:00:00,5781.75,5784.50,5771.75,5781.25
05/06/2025 20:00:00,5781.00,5791.00,5768.25,5785.00
05/06/2025 21:00:00,5784.75,5790.25,5774.75,5778.75
05/06/2025 22:00:00,5779.00,5779.50,5762.00,5766.75
05/06/2025 23:00:00,5766.75,5773.00,5765.25,5768.25
05/07/2025 00:00:00,5768.00,5775.50,5767.75,5770.25
05/07/2025 01:00:00,5770.00,5770.75,5760.50,5762.25
05/07/2025 02:00:00,5762.00,5767.00,5755.50,5760.75
05/07/2025 03:00:00,5760.75,5770.00,5759.25,5768.75
05/07/2025 04:00:00,5768.75,5772.00,5761.00,5769.50
05/07/2025 05:00:00,5769.00,5772.00,5761.75,5766.25
05/07/2025 06:00:00,5766.25,5773.25,5760.75,5769.25
05/07/2025 07:00:00,5769.50,5776.75,5764.75,5769.00
05/07/2025 08:00:00,5769.00,5769.75,5751.25,5754.75
05/07/2025 09:00:00,5754.75,5762.00,5740.50,5760.50
05/07/2025 10:00:00,5760.50,5766.00,5735.75,5740.50
05/07/2025 11:00:00,5740.50,5747.50,5729.50,5745.75
05/07/2025 12:00:00,5745.50,5760.25,5736.75,5758.75
05/07/2025 13:00:00,5758.75,5765.00,5734.00,5737.25
05/07/2025 14:00:00,5739.75,5758.75,5705.50,5754.50
05/07/2025 15:00:00,5754.75,5784.50,5720.75,5758.75
05/07/2025 16:00:00,5758.50,5770.50,5752.25,5756.00
05/07/2025 17:00:00,5756.00,5756.00,5756.00,5756.00
05/07/2025 18:00:00,5755.25,5757.50,5746.00,5754.50
05/07/2025 19:00:00,5754.50,5761.25,5753.75,5755.25
05/07/2025 20:00:00,5755.50,5778.50,5750.50,5774.00
05/07/2025 21:00:00,5774.00,5794.25,5770.75,5780.50
05/07/2025 22:00:00,5780.50,5792.50,5780.25,5790.00
05/07/2025 23:00:00,5790.00,5807.00,5788.75,5806.00
05/08/2025 00:00:00,5806.25,5810.25,5803.75,5807.50
05/08/2025 01:00:00,5807.25,5808.75,5799.00,5801.00
05/08/2025 02:00:00,5801.00,5801.25,5792.25,5797.00
05/08/2025 03:00:00,5797.00,5808.75,5794.75,5801.75
05/08/2025 04:00:00,5801.75,5816.25,5798.50,5816.00
05/08/2025 05:00:00,5815.75,5825.25,5813.75,5821.25
05/08/2025 06:00:00,5821.50,5826.75,5817.00,5826.25
05/08/2025 07:00:00,5826.25,5827.25,5807.50,5810.75
05/08/2025 08:00:00,5810.75,5815.50,5790.75,5802.75
05/08/2025 09:00:00,5803.00,5804.50,5781.00,5787.25
05/08/2025 10:00:00,5787.25,5797.75,5762.25,5771.50
05/08/2025 11:00:00,5771.25,5843.00,5766.00,5830.75
05/08/2025 12:00:00,5830.75,5850.50,5830.25,5848.50
05/08/2025 13:00:00,5848.25,5849.25,5822.50,5823.75
05/08/2025 14:00:00,5823.50,5838.25,5820.75,5830.25
05/08/2025 15:00:00,5830.25,5841.50,5791.75,5796.25
05/08/2025 16:00:00,5796.25,5803.00,5792.75,5794.25
05/08/2025 18:00:00,5797.25,5800.25,5791.00,5795.00
05/08/2025 19:00:00,5795.25,5797.25,5785.50,5789.00
05/08/2025 20:00:00,5788.75,5789.00,5774.75,5784.75
05/08/2025 21:00:00,5784.50,5794.75,5783.00,5794.50
05/08/2025 22:00:00,5794.50,5805.00,5792.25,5793.75
05/08/2025 23:00:00,5793.50,5801.25,5785.75,5800.00
05/09/2025 00:00:00,5800.00,5802.75,5797.00,5801.00
05/09/2025 01:00:00,5800.25,5803.00,5793.25,5801.50
05/09/2025 02:00:00,5801.25,5803.25,5795.25,5799.50
05/09/2025 03:00:00,5799.50,5807.75,5792.75,5798.50
05/09/2025 04:00:00,5798.50,5800.50,5791.75,5795.50
05/09/2025 05:00:00,5795.25,5802.25,5794.50,5802.00
05/09/2025 06:00:00,5802.25,5812.75,5801.75,5809.50
05/09/2025 07:00:00,5809.75,5825.25,5785.50,5806.25
05/09/2025 08:00:00,5806.00,5820.00,5804.00,5813.00
05/09/2025 09:00:00,5813.00,5820.00,5802.50,5814.50
05/09/2025 10:00:00,5814.25,5818.00,5772.25,5790.00
05/09/2025 11:00:00,5790.00,5800.50,5782.75,5800.25
05/09/2025 12:00:00,5800.25,5801.00,5775.00,5778.00
05/09/2025 13:00:00,5778.25,5798.00,5772.50,5796.50
05/09/2025 14:00:00,5796.50,5797.50,5785.00,5792.75
05/09/2025 15:00:00,5792.75,5803.50,5785.50,5787.25
05/09/2025 16:00:00,5787.25,5794.00,5783.50,5793.25
05/09/2025 17:00:00,5793.25,5793.25,5793.25,5793.25
05/09/2025 18:00:00,5793.25,5793.25,5793.25,5793.25
05/11/2025 18:00:00,5853.00,5883.00,5843.50,5849.25
05/11/2025 19:00:00,5849.25,5865.25,5847.50,5855.25
05/11/2025 20:00:00,5855.00,5865.75,5853.00,5861.00
05/11/2025 21:00:00,5861.00,5870.50,5859.50,5865.25
05/11/2025 22:00:00,5865.00,5867.00,5862.00,5865.75
05/11/2025 23:00:00,5865.75,5870.50,5864.75,5869.75
05/12/2025 00:00:00,5869.50,5872.25,5868.50,5870.75
05/12/2025 01:00:00,5870.75,5876.00,5868.50,5873.25
05/12/2025 02:00:00,5873.25,5880.25,5868.75,5876.50
05/12/2025 03:00:00,5876.50,5962.00,5876.25,5930.00
05/12/2025 04:00:00,5930.25,5945.75,5924.50,5939.50
05/12/2025 05:00:00,5939.75,5949.50,5938.25,5948.75
05/12/2025 06:00:00,5948.50,5971.25,5944.50,5968.00
05/12/2025 07:00:00,5968.25,5975.00,5947.50,5956.00
05/12/2025 08:00:00,5955.75,5971.25,5954.50,5958.00
05/12/2025 09:00:00,5957.75,5964.25,5928.50,5932.50
05/12/2025 10:00:00,5933.00,5950.25,5915.25,5936.00
05/12/2025 11:00:00,5936.00,5943.00,5925.75,5927.00
05/12/2025 12:00:00,5927.25,5957.75,5925.00,5956.50
05/12/2025 13:00:00,5956.50,5970.25,5955.25,5960.50
05/12/2025 14:00:00,5960.75,5972.00,5958.75,5961.00
05/12/2025 15:00:00,5961.25,5975.75,5953.50,5974.00
05/12/2025 16:00:00,5973.75,5985.75,5973.25,5977.75
05/12/2025 18:00:00,5977.50,5978.75,5968.50,5969.50
05/12/2025 19:00:00,5969.50,5979.50,5966.00,5966.00
05/12/2025 20:00:00,5966.25,5966.25,5957.25,5958.75
05/12/2025 21:00:00,5958.75,5962.75,5956.00,5959.25
05/12/2025 22:00:00,5959.25,5964.00,5953.75,5958.25
05/12/2025 23:00:00,5958.00,5959.25,5951.00,5951.50
05/13/2025 00:00:00,5951.50,5953.50,5945.25,5950.25
05/13/2025 01:00:00,5950.25,5956.25,5949.00,5955.25
05/13/2025 02:00:00,5955.25,5960.50,5952.00,5952.75
05/13/2025 03:00:00,5952.75,5957.25,5947.75,5950.50
05/13/2025 04:00:00,5950.75,5957.50,5947.25,5948.50
05/13/2025 05:00:00,5948.75,5959.75,5947.25,5959.50
05/13/2025 06:00:00,5959.75,5963.25,5954.50,5956.25
05/13/2025 07:00:00,5956.50,5966.50,5956.00,5965.50
05/13/2025 08:00:00,5965.75,6004.75,5963.25,5978.00
05/13/2025 09:00:00,5978.00,5999.75,5973.25,5997.75
05/13/2025 10:00:00,5997.75,6024.50,5997.25,6016.25
05/13/2025 11:00:00,6016.25,6030.00,6012.25,6021.75
05/13/2025 12:00:00,6021.75,6029.00,6013.50,6025.00
05/13/2025 13:00:00,6025.00,6036.25,6022.00,6024.25
05/13/2025 14:00:00,6024.75,6032.50,6019.75,6031.25
05/13/2025 15:00:00,6031.50,6036.25,6011.75,6013.00
05/13/2025 16:00:00,6013.00,6015.25,6009.00,6010.25
05/13/2025 18:00:00,6011.25,6014.50,6008.50,6012.25
05/13/2025 19:00:00,6012.25,6019.25,6010.25,6017.00
05/13/2025 20:00:00,6017.00,6018.00,6011.25,6013.00
05/13/2025 21:00:00,6013.25,6015.50,6008.00,6014.00
05/13/2025 22:00:00,6014.00,6015.00,6008.75,6011.75
05/13/2025 23:00:00,6011.75,6017.75,6011.50,6014.75
05/14/2025 00:00:00,6015.00,6020.75,6013.00,6018.00
05/14/2025 01:00:00,6018.00,6021.25,6016.25,6018.00
05/14/2025 02:00:00,6018.25,6025.50,6015.00,6023.50
05/14/2025 03:00:00,6023.75,6027.00,6013.00,6019.25
05/14/2025 04:00:00,6019.25,6020.50,6012.00,6015.00
05/14/2025 05:00:00,6015.00,6016.75,6005.75,6008.50
05/14/2025 06:00:00,6008.50,6016.25,6005.75,6013.75
05/14/2025 07:00:00,6013.75,6031.75,6013.75,6025.25
05/14/2025 08:00:00,6025.00,6033.25,6023.00,6025.00
05/14/2025 09:00:00,6025.00,6034.50,6009.00,6019.75
05/14/2025 10:00:00,6020.00,6023.75,6007.50,6019.75
05/14/2025 11:00:00,6020.00,6028.25,6002.25,6024.75
05/14/2025 12:00:00,6024.75,6030.50,6015.50,6019.25
05/14/2025 13:00:00,6019.50,6019.75,5999.50,6017.75
05/14/2025 14:00:00,6018.00,6027.00,6010.25,6020.75
05/14/2025 15:00:00,6021.00,6026.00,6008.00,6019.00
05/14/2025 16:00:00,6019.25,6020.75,6014.75,6015.50
05/14/2025 18:00:00,6013.75,6013.75,6009.50,6011.00
05/14/2025 19:00:00,6010.75,6011.25,6001.75,6006.25
05/14/2025 20:00:00,6006.00,6011.25,6005.25,6009.25
05/14/2025 21:00:00,6009.00,6012.00,6005.00,6006.50
05/14/2025 22:00:00,6006.50,6012.75,6004.00,6011.25
05/14/2025 23:00:00,6011.25,6011.50,6006.25,6007.50
05/15/2025 00:00:00,6007.50,6008.50,6005.75,6008.00
05/15/2025 01:00:00,6008.00,6008.50,5994.75,5998.00
05/15/2025 02:00:00,5998.00,6006.00,5996.75,6000.75
05/15/2025 03:00:00,6000.75,6004.50,5987.50,5988.25
05/15/2025 04:00:00,5988.00,5992.75,5976.75,5980.25
05/15/2025 05:00:00,5980.00,5991.75,5976.50,5991.25
05/15/2025 06:00:00,5991.50,5991.50,5984.75,5989.00
05/15/2025 07:00:00,5989.00,5999.00,5988.00,5994.00
05/15/2025 08:00:00,5994.00,6007.75,5986.50,5996.50
05/15/2025 09:00:00,5996.50,6008.00,5994.00,6004.50
05/15/2025 10:00:00,6004.75,6015.00,5996.25,6010.25
