DateTime,Direction,Entry_Price11/15/2025 09:51:33,SHORT,6865.75
11/15/2025 09:52:46,LONG,6938.25
11/15/2025 09:57:38,SHORT,6865.75
11/15/2025 10:07:41,SHORT,6865.75
11/15/2025 10:11:28,SHORT,6865.75
11/15/2025 10:19:34,SHORT,6865.75
11/15/2025 10:31:01,SHORT,6865.75
11/15/2025 10:35:04,SHORT,6865.75
11/15/2025 10:41:56,SHORT,6865.75
